tool,scenario,ctx,migrationTimeNs,rollbackTimeNs,exitCode,scriptLines,cpuUsage,memoryUsage,successRate
Liquibase,Scen2,15,3972463640,0,0,0,0,0,100.0
Liquibase,Scen2,16,3893760871,0,0,0,0,0,100.0
Liquibase,Scen2,17,40670576899,0,0,0,0,0,100.0
Liquibase,Scen2,18,4112401800,0,0,0,0,0,100.0
Liquibase,Scen2,19,5181910673,0,0,0,0,0,100.0
Liquibase,Scen2,20,4088848319,0,0,0,0,0,100.0
Liquibase,Scen2,21,4174628551,0,0,0,0,0,100.0
Liquibase,Scen2,22,4036270118,0,0,0,0,0,100.0
Liquibase,Scen2,23,6067204017,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3765253735,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,3746161618,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3723199544,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,3893555402,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,5040056670,0,0,0,0,100.0
Liquibase-R,Scen2,18,0,3865916288,0,0,0,0,100.0
Liquibase-R,Scen2,17,0,45326288887,0,0,0,0,100.0
Liquibase-R,Scen2,16,0,4152420595,0,0,0,0,100.0
Liquibase-R,Scen2,15,0,4129297530,0,0,0,0,100.0
Liquibase-R,Scen2,14,0,4160177729,0,0,0,0,100.0
Liquibase,Scen2,14,3931850305,0,0,0,0,0,100.0
Liquibase,Scen2,15,3988331007,0,0,0,0,0,100.0
Liquibase,Scen2,16,4025975524,0,0,0,0,0,100.0
Liquibase,Scen2,17,42018033786,0,0,0,0,0,100.0
Liquibase,Scen2,18,3995751988,0,0,0,0,0,100.0
Liquibase,Scen2,19,5283717788,0,0,0,0,0,100.0
Liquibase,Scen2,20,3883537468,0,0,0,0,0,100.0
Liquibase,Scen2,21,4231203355,0,0,0,0,0,100.0
Liquibase,Scen2,22,4154376639,0,0,0,0,0,100.0
Liquibase,Scen2,23,6071643941,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3738571266,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,3765020031,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3656962289,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,3815901317,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,3719620179,0,0,0,0,100.0
Liquibase-R,Scen2,18,0,3794659090,0,0,0,0,100.0
Liquibase-R,Scen2,17,0,42503328430,0,0,0,0,100.0
Liquibase-R,Scen2,16,0,4400054874,0,0,0,0,100.0
Liquibase-R,Scen2,15,0,4620633955,0,0,0,0,100.0
Liquibase-R,Scen2,14,0,5193498177,0,0,0,0,100.0
Liquibase,Scen2,14,3965195673,0,0,0,0,0,100.0
Liquibase,Scen2,15,3930633612,0,0,0,0,0,100.0
Liquibase,Scen2,16,3933031889,0,0,0,0,0,100.0
Liquibase,Scen2,17,40990825849,0,0,0,0,0,100.0
Liquibase,Scen2,18,6021533223,0,0,0,0,0,100.0
Liquibase,Scen2,19,4599693144,0,0,0,0,0,100.0
Liquibase,Scen2,20,3970350432,0,0,0,0,0,100.0
Liquibase,Scen2,21,3988852489,0,0,0,0,0,100.0
Liquibase,Scen2,22,3944167188,0,0,0,0,0,100.0
Liquibase,Scen2,23,5158416146,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3785301786,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,3812950052,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3954988218,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,4048392634,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,4223129036,0,0,0,0,100.0
Liquibase-R,Scen2,18,0,3911214420,0,0,0,0,100.0
Liquibase-R,Scen2,17,0,42673982185,0,0,0,0,100.0
Liquibase-R,Scen2,16,0,4187564634,0,0,0,0,100.0
Liquibase-R,Scen2,15,0,4303918870,0,0,0,0,100.0
Liquibase-R,Scen2,14,0,5245318434,0,0,0,0,100.0
Liquibase,Scen2,14,3814550819,0,0,0,0,0,100.0
Liquibase,Scen2,15,3905813434,0,0,0,0,0,100.0
Liquibase,Scen2,16,3993452318,0,0,0,0,0,100.0
Liquibase,Scen2,17,40943966243,0,0,0,0,0,100.0
Liquibase,Scen2,18,4122606117,0,0,0,0,0,100.0
Liquibase,Scen2,19,7633134239,0,0,0,0,0,100.0
Liquibase,Scen2,20,4033155111,0,0,0,0,0,100.0
Liquibase,Scen2,21,4140813023,0,0,0,0,0,100.0
Liquibase,Scen2,22,4657581087,0,0,0,0,0,100.0
Liquibase,Scen2,23,5979498419,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3778468307,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,3760793790,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3683030167,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,3990953751,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,3771497332,0,0,0,0,100.0
Liquibase-R,Scen2,18,0,3761448859,0,0,0,0,100.0
Liquibase-R,Scen2,17,0,41277069118,0,0,0,0,100.0
Liquibase-R,Scen2,16,0,4132562659,0,0,0,0,100.0
Liquibase-R,Scen2,15,0,4088993606,0,0,0,0,100.0
Liquibase-R,Scen2,14,0,4000207576,0,0,0,0,100.0
Liquibase,Scen2,14,3772467751,0,0,0,0,0,100.0
Liquibase,Scen2,15,4092684455,0,0,0,0,0,100.0
Liquibase,Scen2,16,3879009427,0,0,0,0,0,100.0
Liquibase,Scen2,17,40564185740,0,0,0,0,0,100.0
Liquibase,Scen2,18,3842807501,0,0,0,0,0,100.0
Liquibase,Scen2,19,5079079465,0,0,0,0,0,100.0
Liquibase,Scen2,20,3775543024,0,0,0,0,0,100.0
Liquibase,Scen2,21,4167271741,0,0,0,0,0,100.0
Liquibase,Scen2,22,6630625315,0,0,0,0,0,100.0
Liquibase,Scen2,23,6242445811,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3706392930,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,3853915408,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3721943367,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,4107633497,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,3831167299,0,0,0,0,100.0
Liquibase-R,Scen2,18,0,3724368696,0,0,0,0,100.0
Liquibase-R,Scen2,17,0,42467830414,0,0,0,0,100.0
Liquibase-R,Scen2,16,0,4444039290,0,0,0,0,100.0
Liquibase-R,Scen2,15,0,4470670160,0,0,0,0,100.0
Liquibase-R,Scen2,14,0,5345982714,0,0,0,0,100.0
Liquibase,Scen2,14,3817045575,0,0,0,0,0,100.0
Liquibase,Scen2,15,3840252604,0,0,0,0,0,100.0
Liquibase,Scen2,16,3937381570,0,0,0,0,0,100.0
Liquibase,Scen2,17,41303848151,0,0,0,0,0,100.0
Liquibase,Scen2,18,4147960711,0,0,0,0,0,100.0
Liquibase,Scen2,19,5714251756,0,0,0,0,0,100.0
Liquibase,Scen2,20,4019548280,0,0,0,0,0,100.0
Liquibase,Scen2,21,4135494875,0,0,0,0,0,100.0
Liquibase,Scen2,22,3816162902,0,0,0,0,0,100.0
Liquibase,Scen2,23,7154268587,0,0,0,0,0,100.0
Liquibase-R,Scen2,23,0,3820915809,0,0,0,0,100.0
Liquibase-R,Scen2,22,0,3968043774,0,0,0,0,100.0
Liquibase-R,Scen2,21,0,3909002812,0,0,0,0,100.0
Liquibase-R,Scen2,20,0,4175988472,0,0,0,0,100.0
Liquibase-R,Scen2,19,0,3801881699,0,0,0,0,100.0
