tool,scenario,ctx,migrationTimeNs,rollbackTimeNs,exitCode,scriptLines,cpuUsage,memoryUsage,successRate
Flyway,Scen2,18,41966050157,0,0,10,0,0,100.0
Flyway,Scen2,19,2311748703,0,0,6,0,0,100.0
Flyway,Scen2,20,4072532793,0,0,2,0,0,100.0
Flyway,Scen2,21,2442007923,0,0,3,0,0,100.0
Flyway,Scen2,22,2396104165,0,0,2,0,0,100.0
Flyway,Scen2,23,2184129651,0,0,3,0,0,100.0
Flyway,Scen2,24,4438101377,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,80037794,0,2,0,0,100.0
Flyway-R,Scen2,23,0,90770933,0,2,0,0,100.0
Flyway-R,Scen2,22,0,89026770,0,2,0,0,100.0
Flyway-R,Scen2,21,0,91091120,0,2,0,0,100.0
Flyway-R,Scen2,20,0,79684962,0,2,0,0,100.0
Flyway-R,Scen2,19,0,95822872,0,1,0,0,100.0
Flyway-R,Scen2,18,0,21980638886,0,54,0,0,100.0
Flyway-R,Scen2,17,0,102157716,0,1,0,0,100.0
Flyway-R,Scen2,16,0,127286416,0,1,0,0,100.0
Flyway-R,Scen2,15,0,307424457,0,1,0,0,100.0
Flyway,Scen2,15,1988930864,0,0,13,0,0,100.0
Flyway,Scen2,16,2086307754,0,0,3,0,0,100.0
Flyway,Scen2,17,2178741372,0,0,3,0,0,100.0
Flyway,Scen2,18,43152466622,0,0,10,0,0,100.0
Flyway,Scen2,19,2549355275,0,0,6,0,0,100.0
Flyway,Scen2,20,3521728339,0,0,2,0,0,100.0
Flyway,Scen2,21,2284329550,0,0,3,0,0,100.0
Flyway,Scen2,22,2370059320,0,0,2,0,0,100.0
Flyway,Scen2,23,2150873837,0,0,3,0,0,100.0
Flyway,Scen2,24,3253831008,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,80971436,0,2,0,0,100.0
Flyway-R,Scen2,23,0,92712909,0,2,0,0,100.0
Flyway-R,Scen2,22,0,80733080,0,2,0,0,100.0
Flyway-R,Scen2,21,0,96854911,0,2,0,0,100.0
Flyway-R,Scen2,20,0,78567480,0,2,0,0,100.0
Flyway-R,Scen2,19,0,194956976,0,1,0,0,100.0
Flyway-R,Scen2,18,0,24325006522,0,54,0,0,100.0
Flyway-R,Scen2,17,0,129039250,0,1,0,0,100.0
Flyway-R,Scen2,16,0,187823799,0,1,0,0,100.0
Flyway-R,Scen2,15,0,1314135596,0,1,0,0,100.0
Flyway,Scen2,15,2095717754,0,0,13,0,0,100.0
Flyway,Scen2,16,2188080888,0,0,3,0,0,100.0
Flyway,Scen2,17,2170559094,0,0,3,0,0,100.0
Flyway,Scen2,18,41048665622,0,0,10,0,0,100.0
Flyway,Scen2,19,2077535821,0,0,6,0,0,100.0
Flyway,Scen2,20,3848507547,0,0,2,0,0,100.0
Flyway,Scen2,21,2292843166,0,0,3,0,0,100.0
Flyway,Scen2,22,2377633742,0,0,2,0,0,100.0
Flyway,Scen2,23,3063014024,0,0,3,0,0,100.0
Flyway,Scen2,24,4453790677,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,79828943,0,2,0,0,100.0
Flyway-R,Scen2,23,0,91834288,0,2,0,0,100.0
Flyway-R,Scen2,22,0,81414253,0,2,0,0,100.0
Flyway-R,Scen2,21,0,91611141,0,2,0,0,100.0
Flyway-R,Scen2,20,0,80189224,0,2,0,0,100.0
Flyway-R,Scen2,19,0,92072139,0,1,0,0,100.0
Flyway-R,Scen2,18,0,20994324648,0,54,0,0,100.0
Flyway-R,Scen2,17,0,107801595,0,1,0,0,100.0
Flyway-R,Scen2,16,0,129556453,0,1,0,0,100.0
Flyway-R,Scen2,15,0,333216704,0,1,0,0,100.0
Flyway,Scen2,15,2100876551,0,0,13,0,0,100.0
Flyway,Scen2,16,2216148269,0,0,3,0,0,100.0
Flyway,Scen2,17,2122551722,0,0,3,0,0,100.0
Flyway,Scen2,18,42917687503,0,0,10,0,0,100.0
Flyway,Scen2,19,2613847452,0,0,6,0,0,100.0
Flyway,Scen2,20,3395887645,0,0,2,0,0,100.0
Flyway,Scen2,21,2124846966,0,0,3,0,0,100.0
Flyway,Scen2,22,2294284890,0,0,2,0,0,100.0
Flyway,Scen2,23,2170245823,0,0,3,0,0,100.0
Flyway,Scen2,24,3345214729,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,80696003,0,2,0,0,100.0
Flyway-R,Scen2,23,0,91633589,0,2,0,0,100.0
Flyway-R,Scen2,22,0,80408416,0,2,0,0,100.0
Flyway-R,Scen2,21,0,91018087,0,2,0,0,100.0
Flyway-R,Scen2,20,0,82819351,0,2,0,0,100.0
Flyway-R,Scen2,19,0,194066107,0,1,0,0,100.0
Flyway-R,Scen2,18,0,23865969534,0,54,0,0,100.0
Flyway-R,Scen2,17,0,138259269,0,1,0,0,100.0
Flyway-R,Scen2,16,0,189119498,0,1,0,0,100.0
Flyway-R,Scen2,15,0,1317172594,0,1,0,0,100.0
Flyway,Scen2,15,2019285746,0,0,13,0,0,100.0
Flyway,Scen2,16,2133471654,0,0,3,0,0,100.0
Flyway,Scen2,17,2302062837,0,0,3,0,0,100.0
Flyway,Scen2,18,40563386548,0,0,10,0,0,100.0
Flyway,Scen2,19,2144206368,0,0,6,0,0,100.0
Flyway,Scen2,20,3418966646,0,0,2,0,0,100.0
Flyway,Scen2,21,2424623632,0,0,3,0,0,100.0
Flyway,Scen2,22,2310007709,0,0,2,0,0,100.0
Flyway,Scen2,23,2221103701,0,0,3,0,0,100.0
Flyway,Scen2,24,4409538164,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,79477066,0,2,0,0,100.0
Flyway-R,Scen2,23,0,92650075,0,2,0,0,100.0
Flyway-R,Scen2,22,0,85136058,0,2,0,0,100.0
Flyway-R,Scen2,21,0,117425986,0,2,0,0,100.0
Flyway-R,Scen2,20,0,79780398,0,2,0,0,100.0
Flyway-R,Scen2,19,0,91610129,0,1,0,0,100.0
Flyway-R,Scen2,18,0,21284264260,0,54,0,0,100.0
Flyway-R,Scen2,17,0,102530952,0,1,0,0,100.0
Flyway-R,Scen2,16,0,126627699,0,1,0,0,100.0
Flyway-R,Scen2,15,0,295751668,0,1,0,0,100.0
Flyway,Scen2,15,1943462381,0,0,13,0,0,100.0
Flyway,Scen2,16,2188845973,0,0,3,0,0,100.0
Flyway,Scen2,17,2102963019,0,0,3,0,0,100.0
Flyway,Scen2,18,41822801090,0,0,10,0,0,100.0
Flyway,Scen2,19,2483795841,0,0,6,0,0,100.0
Flyway,Scen2,20,4086574547,0,0,2,0,0,100.0
Flyway,Scen2,21,2277151900,0,0,3,0,0,100.0
Flyway,Scen2,22,2234437746,0,0,2,0,0,100.0
Flyway,Scen2,23,2089968160,0,0,3,0,0,100.0
Flyway,Scen2,24,3282728443,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,79880476,0,2,0,0,100.0
Flyway-R,Scen2,23,0,120571731,0,2,0,0,100.0
Flyway-R,Scen2,22,0,91673294,0,2,0,0,100.0
Flyway-R,Scen2,21,0,102133548,0,2,0,0,100.0
Flyway-R,Scen2,20,0,80448944,0,2,0,0,100.0
Flyway-R,Scen2,19,0,188055647,0,1,0,0,100.0
Flyway-R,Scen2,18,0,25451525323,0,54,0,0,100.0
Flyway-R,Scen2,17,0,122323583,0,1,0,0,100.0
Flyway-R,Scen2,16,0,179290619,0,1,0,0,100.0
Flyway-R,Scen2,15,0,1301438712,0,1,0,0,100.0
Flyway,Scen2,15,2013598968,0,0,13,0,0,100.0
Flyway,Scen2,16,2202433063,0,0,3,0,0,100.0
Flyway,Scen2,17,2105829341,0,0,3,0,0,100.0
Flyway,Scen2,18,40079421497,0,0,10,0,0,100.0
Flyway,Scen2,19,2043405527,0,0,6,0,0,100.0
Flyway,Scen2,20,3327926445,0,0,2,0,0,100.0
Flyway,Scen2,21,2166965392,0,0,3,0,0,100.0
Flyway,Scen2,22,2284197395,0,0,2,0,0,100.0
Flyway,Scen2,23,2109505186,0,0,3,0,0,100.0
Flyway,Scen2,24,4306658453,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,83088944,0,2,0,0,100.0
Flyway-R,Scen2,23,0,93405900,0,2,0,0,100.0
Flyway-R,Scen2,22,0,81849367,0,2,0,0,100.0
Flyway-R,Scen2,21,0,112596312,0,2,0,0,100.0
Flyway-R,Scen2,20,0,82924733,0,2,0,0,100.0
Flyway-R,Scen2,19,0,93925345,0,1,0,0,100.0
Flyway-R,Scen2,18,0,21300805900,0,54,0,0,100.0
Flyway-R,Scen2,17,0,102357187,0,1,0,0,100.0
Flyway-R,Scen2,16,0,113730690,0,1,0,0,100.0
Flyway-R,Scen2,15,0,300244512,0,1,0,0,100.0
Flyway,Scen2,15,1842810655,0,0,13,0,0,100.0
Flyway,Scen2,16,2111053402,0,0,3,0,0,100.0
Flyway,Scen2,17,2022405239,0,0,3,0,0,100.0
Flyway,Scen2,18,42006804074,0,0,10,0,0,100.0
Flyway,Scen2,19,2677759510,0,0,6,0,0,100.0
Flyway,Scen2,20,3331050064,0,0,2,0,0,100.0
Flyway,Scen2,21,3806509216,0,0,3,0,0,100.0
Flyway,Scen2,22,2330316636,0,0,2,0,0,100.0
Flyway,Scen2,23,2114991923,0,0,3,0,0,100.0
Flyway,Scen2,24,3233554832,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,77323962,0,2,0,0,100.0
Flyway-R,Scen2,23,0,94359634,0,2,0,0,100.0
Flyway-R,Scen2,22,0,80562254,0,2,0,0,100.0
Flyway-R,Scen2,21,0,137409585,0,2,0,0,100.0
Flyway-R,Scen2,20,0,78222615,0,2,0,0,100.0
Flyway-R,Scen2,19,0,362352599,0,1,0,0,100.0
Flyway-R,Scen2,18,0,23628483111,0,54,0,0,100.0
Flyway-R,Scen2,17,0,128819907,0,1,0,0,100.0
Flyway-R,Scen2,16,0,182872277,0,1,0,0,100.0
Flyway-R,Scen2,15,0,1303228631,0,1,0,0,100.0
Flyway,Scen2,15,1954266867,0,0,13,0,0,100.0
Flyway,Scen2,16,2097823296,0,0,3,0,0,100.0
Flyway,Scen2,17,2061228131,0,0,3,0,0,100.0
Flyway,Scen2,18,40220319394,0,0,10,0,0,100.0
Flyway,Scen2,19,2291776991,0,0,6,0,0,100.0
Flyway,Scen2,20,3341898632,0,0,2,0,0,100.0
Flyway,Scen2,21,2080622525,0,0,3,0,0,100.0
Flyway,Scen2,22,2291171116,0,0,2,0,0,100.0
Flyway,Scen2,23,3963022681,0,0,3,0,0,100.0
Flyway,Scen2,24,4335271318,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,79545592,0,2,0,0,100.0
Flyway-R,Scen2,23,0,91310623,0,2,0,0,100.0
Flyway-R,Scen2,22,0,78681705,0,2,0,0,100.0
Flyway-R,Scen2,21,0,89951583,0,2,0,0,100.0
Flyway-R,Scen2,20,0,79484010,0,2,0,0,100.0
Flyway-R,Scen2,19,0,93013611,0,1,0,0,100.0
Flyway-R,Scen2,18,0,20198827199,0,54,0,0,100.0
Flyway-R,Scen2,17,0,102564490,0,1,0,0,100.0
Flyway-R,Scen2,16,0,121100517,0,1,0,0,100.0
Flyway-R,Scen2,15,0,296466059,0,1,0,0,100.0
Flyway,Scen2,15,2064145702,0,0,13,0,0,100.0
Flyway,Scen2,16,2114279253,0,0,3,0,0,100.0
Flyway,Scen2,17,2065386313,0,0,3,0,0,100.0
Flyway,Scen2,18,41220955347,0,0,10,0,0,100.0
Flyway,Scen2,19,2433089262,0,0,6,0,0,100.0
Flyway,Scen2,20,3332868705,0,0,2,0,0,100.0
Flyway,Scen2,21,2506255013,0,0,3,0,0,100.0
Flyway,Scen2,22,2429007938,0,0,2,0,0,100.0
Flyway,Scen2,23,2228206072,0,0,3,0,0,100.0
Flyway,Scen2,24,3438717803,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,80337564,0,2,0,0,100.0
Flyway-R,Scen2,23,0,97660071,0,2,0,0,100.0
Flyway-R,Scen2,22,0,81958439,0,2,0,0,100.0
Flyway-R,Scen2,21,0,103754892,0,2,0,0,100.0
Flyway-R,Scen2,20,0,95561667,0,2,0,0,100.0
Flyway-R,Scen2,19,0,216105734,0,1,0,0,100.0
Flyway-R,Scen2,18,0,25243822916,0,54,0,0,100.0
Flyway-R,Scen2,17,0,119447168,0,1,0,0,100.0
Flyway-R,Scen2,16,0,189074545,0,1,0,0,100.0
Flyway-R,Scen2,15,0,1305911718,0,1,0,0,100.0
Flyway,Scen2,15,1961427272,0,0,13,0,0,100.0
Flyway,Scen2,16,2178705245,0,0,3,0,0,100.0
Flyway,Scen2,17,2068576714,0,0,3,0,0,100.0
Flyway,Scen2,18,40571709544,0,0,10,0,0,100.0
Flyway,Scen2,19,2173892230,0,0,6,0,0,100.0
Flyway,Scen2,20,3560281913,0,0,2,0,0,100.0
Flyway,Scen2,21,2089465036,0,0,3,0,0,100.0
Flyway,Scen2,22,2164362476,0,0,2,0,0,100.0
Flyway,Scen2,23,2043617801,0,0,3,0,0,100.0
Flyway,Scen2,24,4273359288,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,76732785,0,2,0,0,100.0
Flyway-R,Scen2,23,0,87803883,0,2,0,0,100.0
Flyway-R,Scen2,22,0,76216547,0,2,0,0,100.0
Flyway-R,Scen2,21,0,86999951,0,2,0,0,100.0
Flyway-R,Scen2,20,0,75403747,0,2,0,0,100.0
Flyway-R,Scen2,19,0,88297745,0,1,0,0,100.0
Flyway-R,Scen2,18,0,20532859442,0,54,0,0,100.0
Flyway-R,Scen2,17,0,106834153,0,1,0,0,100.0
Flyway-R,Scen2,16,0,120230285,0,1,0,0,100.0
Flyway-R,Scen2,15,0,287471809,0,1,0,0,100.0
Flyway,Scen2,15,1906925671,0,0,13,0,0,100.0
Flyway,Scen2,16,2066024801,0,0,3,0,0,100.0
Flyway,Scen2,17,2093081239,0,0,3,0,0,100.0
Flyway,Scen2,18,40777880586,0,0,10,0,0,100.0
Flyway,Scen2,19,2223833883,0,0,6,0,0,100.0
Flyway,Scen2,20,5065488850,0,0,2,0,0,100.0
Flyway,Scen2,21,3637160266,0,0,3,0,0,100.0
Flyway,Scen2,22,2189759669,0,0,2,0,0,100.0
Flyway,Scen2,23,2105816828,0,0,3,0,0,100.0
Flyway,Scen2,24,3074770664,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,1503678570,0,2,0,0,100.0
Flyway-R,Scen2,23,0,1053135039,0,2,0,0,100.0
Flyway-R,Scen2,22,0,129677988,0,2,0,0,100.0
Flyway-R,Scen2,21,0,164721805,0,2,0,0,100.0
Flyway-R,Scen2,20,0,81690150,0,2,0,0,100.0
Flyway-R,Scen2,19,0,107558078,0,1,0,0,100.0
Flyway-R,Scen2,18,0,22245113585,0,54,0,0,100.0
Flyway-R,Scen2,17,0,115753272,0,1,0,0,100.0
Flyway-R,Scen2,16,0,179959894,0,1,0,0,100.0
Flyway-R,Scen2,15,0,275770507,0,1,0,0,100.0
Flyway,Scen2,15,1908388156,0,0,13,0,0,100.0
Flyway,Scen2,16,2052164683,0,0,3,0,0,100.0
Flyway,Scen2,17,2038127669,0,0,3,0,0,100.0
Flyway,Scen2,18,40811419108,0,0,10,0,0,100.0
Flyway,Scen2,19,2224677787,0,0,6,0,0,100.0
Flyway,Scen2,20,3578680842,0,0,2,0,0,100.0
Flyway,Scen2,21,2143681585,0,0,3,0,0,100.0
Flyway,Scen2,22,2250236636,0,0,2,0,0,100.0
Flyway,Scen2,23,2182124747,0,0,3,0,0,100.0
Flyway,Scen2,24,3436175722,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,81630709,0,2,0,0,100.0
Flyway-R,Scen2,23,0,97732706,0,2,0,0,100.0
Flyway-R,Scen2,22,0,84627078,0,2,0,0,100.0
Flyway-R,Scen2,21,0,95494418,0,2,0,0,100.0
Flyway-R,Scen2,20,0,86903571,0,2,0,0,100.0
Flyway-R,Scen2,19,0,97259224,0,1,0,0,100.0
Flyway-R,Scen2,18,0,22501480341,0,54,0,0,100.0
Flyway-R,Scen2,17,0,108540897,0,1,0,0,100.0
Flyway-R,Scen2,16,0,117351556,0,1,0,0,100.0
Flyway-R,Scen2,15,0,1320888800,0,1,0,0,100.0
Flyway,Scen2,15,1995174478,0,0,13,0,0,100.0
Flyway,Scen2,16,2110026318,0,0,3,0,0,100.0
Flyway,Scen2,17,2076732108,0,0,3,0,0,100.0
Flyway,Scen2,18,41244521829,0,0,10,0,0,100.0
Flyway,Scen2,19,2322735935,0,0,6,0,0,100.0
Flyway,Scen2,20,5905149188,0,0,2,0,0,100.0
Flyway,Scen2,21,3723760256,0,0,3,0,0,100.0
Flyway,Scen2,22,2329767013,0,0,2,0,0,100.0
Flyway,Scen2,23,2321742562,0,0,3,0,0,100.0
Flyway,Scen2,24,3333580524,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,83407226,0,2,0,0,100.0
Flyway-R,Scen2,23,0,102684584,0,2,0,0,100.0
Flyway-R,Scen2,22,0,81535418,0,2,0,0,100.0
Flyway-R,Scen2,21,0,262395363,0,2,0,0,100.0
Flyway-R,Scen2,20,0,83727931,0,2,0,0,100.0
Flyway-R,Scen2,19,0,109004219,0,1,0,0,100.0
Flyway-R,Scen2,18,0,20991470323,0,54,0,0,100.0
Flyway-R,Scen2,17,0,123480091,0,1,0,0,100.0
Flyway-R,Scen2,16,0,184166146,0,1,0,0,100.0
Flyway-R,Scen2,15,0,274827180,0,1,0,0,100.0
Flyway,Scen2,15,2017038210,0,0,13,0,0,100.0
Flyway,Scen2,16,2147462952,0,0,3,0,0,100.0
Flyway,Scen2,17,2148227867,0,0,3,0,0,100.0
Flyway,Scen2,18,40298366295,0,0,10,0,0,100.0
Flyway,Scen2,19,2212555767,0,0,6,0,0,100.0
Flyway,Scen2,20,3773675447,0,0,2,0,0,100.0
Flyway,Scen2,21,2220223352,0,0,3,0,0,100.0
Flyway,Scen2,22,2146762518,0,0,2,0,0,100.0
Flyway,Scen2,23,2075879832,0,0,3,0,0,100.0
Flyway,Scen2,24,3193025120,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,80311323,0,2,0,0,100.0
Flyway-R,Scen2,23,0,91513805,0,2,0,0,100.0
Flyway-R,Scen2,22,0,88306184,0,2,0,0,100.0
Flyway-R,Scen2,21,0,92037788,0,2,0,0,100.0
Flyway-R,Scen2,20,0,79402507,0,2,0,0,100.0
Flyway-R,Scen2,19,0,93224511,0,1,0,0,100.0
Flyway-R,Scen2,18,0,25182246426,0,54,0,0,100.0
Flyway-R,Scen2,17,0,125703350,0,1,0,0,100.0
Flyway-R,Scen2,16,0,125266579,0,1,0,0,100.0
Flyway-R,Scen2,15,0,1296940378,0,1,0,0,100.0
Flyway,Scen2,15,2005828927,0,0,13,0,0,100.0
Flyway,Scen2,16,2139884074,0,0,3,0,0,100.0
Flyway,Scen2,17,2116481626,0,0,3,0,0,100.0
Flyway,Scen2,18,41850713693,0,0,10,0,0,100.0
Flyway,Scen2,19,2457174565,0,0,6,0,0,100.0
Flyway,Scen2,20,3279429503,0,0,2,0,0,100.0
Flyway,Scen2,21,2365106677,0,0,3,0,0,100.0
Flyway,Scen2,22,3114992894,0,0,2,0,0,100.0
Flyway,Scen2,23,3053376907,0,0,3,0,0,100.0
Flyway,Scen2,24,3421810140,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,79179155,0,2,0,0,100.0
Flyway-R,Scen2,23,0,114085100,0,2,0,0,100.0
Flyway-R,Scen2,22,0,81653288,0,2,0,0,100.0
Flyway-R,Scen2,21,0,92855898,0,2,0,0,100.0
Flyway-R,Scen2,20,0,83801891,0,2,0,0,100.0
Flyway-R,Scen2,19,0,105995881,0,1,0,0,100.0
Flyway-R,Scen2,18,0,23143431947,0,54,0,0,100.0
Flyway-R,Scen2,17,0,129917598,0,1,0,0,100.0
Flyway-R,Scen2,16,0,182917945,0,1,0,0,100.0
Flyway-R,Scen2,15,0,274179119,0,1,0,0,100.0
Flyway,Scen2,15,2029739481,0,0,13,0,0,100.0
Flyway,Scen2,16,2153357844,0,0,3,0,0,100.0
Flyway,Scen2,17,2094449382,0,0,3,0,0,100.0
Flyway,Scen2,18,40378087737,0,0,10,0,0,100.0
Flyway,Scen2,19,2115615828,0,0,6,0,0,100.0
Flyway,Scen2,20,3939568908,0,0,2,0,0,100.0
Flyway,Scen2,21,2129737850,0,0,3,0,0,100.0
Flyway,Scen2,22,3312365974,0,0,2,0,0,100.0
Flyway,Scen2,23,2099139212,0,0,3,0,0,100.0
Flyway,Scen2,24,3405685011,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,79767049,0,2,0,0,100.0
Flyway-R,Scen2,23,0,90423223,0,2,0,0,100.0
Flyway-R,Scen2,22,0,80086382,0,2,0,0,100.0
Flyway-R,Scen2,21,0,91298094,0,2,0,0,100.0
Flyway-R,Scen2,20,0,84049831,0,2,0,0,100.0
Flyway-R,Scen2,19,0,91437284,0,1,0,0,100.0
Flyway-R,Scen2,18,0,22766371886,0,54,0,0,100.0
Flyway-R,Scen2,17,0,106105972,0,1,0,0,100.0
Flyway-R,Scen2,16,0,121548215,0,1,0,0,100.0
Flyway-R,Scen2,15,0,1307952030,0,1,0,0,100.0
Flyway,Scen2,15,2014578404,0,0,13,0,0,100.0
Flyway,Scen2,16,2161706704,0,0,3,0,0,100.0
Flyway,Scen2,17,2159702093,0,0,3,0,0,100.0
Flyway,Scen2,18,39834398271,0,0,10,0,0,100.0
Flyway,Scen2,19,2238254709,0,0,6,0,0,100.0
Flyway,Scen2,20,3690979800,0,0,2,0,0,100.0
Flyway,Scen2,21,2168355167,0,0,3,0,0,100.0
Flyway,Scen2,22,2194473844,0,0,2,0,0,100.0
Flyway,Scen2,23,2173146807,0,0,3,0,0,100.0
Flyway,Scen2,24,4378221765,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,83705723,0,2,0,0,100.0
Flyway-R,Scen2,23,0,92194063,0,2,0,0,100.0
Flyway-R,Scen2,22,0,80883773,0,2,0,0,100.0
Flyway-R,Scen2,21,0,91711533,0,2,0,0,100.0
Flyway-R,Scen2,20,0,79834361,0,2,0,0,100.0
Flyway-R,Scen2,19,0,91219578,0,1,0,0,100.0
Flyway-R,Scen2,18,0,20952838935,0,54,0,0,100.0
Flyway-R,Scen2,17,0,117008267,0,1,0,0,100.0
Flyway-R,Scen2,16,0,151975275,0,1,0,0,100.0
Flyway-R,Scen2,15,0,237159143,0,1,0,0,100.0
Flyway,Scen2,15,1916491072,0,0,13,0,0,100.0
Flyway,Scen2,16,2127957902,0,0,3,0,0,100.0
Flyway,Scen2,17,2122843398,0,0,3,0,0,100.0
Flyway,Scen2,18,40730754979,0,0,10,0,0,100.0
Flyway,Scen2,19,2729096461,0,0,6,0,0,100.0
Flyway,Scen2,20,2716480768,0,0,2,0,0,100.0
Flyway,Scen2,21,2040458009,0,0,3,0,0,100.0
Flyway,Scen2,22,2229888660,0,0,2,0,0,100.0
Flyway,Scen2,23,2111212922,0,0,3,0,0,100.0
Flyway,Scen2,24,3384753841,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,81145610,0,2,0,0,100.0
Flyway-R,Scen2,23,0,90026548,0,2,0,0,100.0
Flyway-R,Scen2,22,0,81376081,0,2,0,0,100.0
Flyway-R,Scen2,21,0,93541122,0,2,0,0,100.0
Flyway-R,Scen2,20,0,81936614,0,2,0,0,100.0
Flyway-R,Scen2,19,0,106033647,0,1,0,0,100.0
Flyway-R,Scen2,18,0,23685438867,0,54,0,0,100.0
Flyway-R,Scen2,17,0,105130516,0,1,0,0,100.0
Flyway-R,Scen2,16,0,112405853,0,1,0,0,100.0
Flyway-R,Scen2,15,0,1306911100,0,1,0,0,100.0
Flyway,Scen2,15,2012937853,0,0,13,0,0,100.0
Flyway,Scen2,16,2123755261,0,0,3,0,0,100.0
Flyway,Scen2,17,2002310343,0,0,3,0,0,100.0
Flyway,Scen2,18,39326498444,0,0,10,0,0,100.0
Flyway,Scen2,19,2162550488,0,0,6,0,0,100.0
Flyway,Scen2,20,3748087962,0,0,2,0,0,100.0
Flyway,Scen2,21,2138158268,0,0,3,0,0,100.0
Flyway,Scen2,22,2346354427,0,0,2,0,0,100.0
Flyway,Scen2,23,2165017142,0,0,3,0,0,100.0
Flyway,Scen2,24,4200493574,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,78699575,0,2,0,0,100.0
Flyway-R,Scen2,23,0,90241975,0,2,0,0,100.0
Flyway-R,Scen2,22,0,78761779,0,2,0,0,100.0
Flyway-R,Scen2,21,0,86460416,0,2,0,0,100.0
Flyway-R,Scen2,20,0,78769015,0,2,0,0,100.0
Flyway-R,Scen2,19,0,92599901,0,1,0,0,100.0
Flyway-R,Scen2,18,0,22293472285,0,54,0,0,100.0
Flyway-R,Scen2,17,0,109452295,0,1,0,0,100.0
Flyway-R,Scen2,16,0,156691555,0,1,0,0,100.0
Flyway-R,Scen2,15,0,300283534,0,1,0,0,100.0
Flyway,Scen2,15,1990301251,0,0,13,0,0,100.0
Flyway,Scen2,16,2130288492,0,0,3,0,0,100.0
Flyway,Scen2,17,2078389041,0,0,3,0,0,100.0
Flyway,Scen2,18,39930280525,0,0,10,0,0,100.0
Flyway,Scen2,19,2402408436,0,0,6,0,0,100.0
Flyway,Scen2,20,2802076053,0,0,2,0,0,100.0
Flyway,Scen2,21,2320154874,0,0,3,0,0,100.0
Flyway,Scen2,22,2214588867,0,0,2,0,0,100.0
Flyway,Scen2,23,2071751252,0,0,3,0,0,100.0
Flyway,Scen2,24,3259469153,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,78506975,0,2,0,0,100.0
Flyway-R,Scen2,23,0,88184991,0,2,0,0,100.0
Flyway-R,Scen2,22,0,77969202,0,2,0,0,100.0
Flyway-R,Scen2,21,0,121546258,0,2,0,0,100.0
Flyway-R,Scen2,20,0,79110955,0,2,0,0,100.0
Flyway-R,Scen2,19,0,187406812,0,1,0,0,100.0
Flyway-R,Scen2,18,0,23759902501,0,54,0,0,100.0
Flyway-R,Scen2,17,0,125450706,0,1,0,0,100.0
Flyway-R,Scen2,16,0,203470249,0,1,0,0,100.0
Flyway-R,Scen2,15,0,1310574214,0,1,0,0,100.0
Flyway,Scen2,15,1898990551,0,0,13,0,0,100.0
Flyway,Scen2,16,1944220976,0,0,3,0,0,100.0
Flyway,Scen2,17,2051313133,0,0,3,0,0,100.0
Flyway,Scen2,18,39244848226,0,0,10,0,0,100.0
Flyway,Scen2,19,2100638519,0,0,6,0,0,100.0
Flyway,Scen2,20,3252137495,0,0,2,0,0,100.0
Flyway,Scen2,21,2058496845,0,0,3,0,0,100.0
Flyway,Scen2,22,2451729833,0,0,2,0,0,100.0
Flyway,Scen2,23,2156877004,0,0,3,0,0,100.0
Flyway,Scen2,24,4325596458,0,0,1,0,0,100.0
Flyway-R,Scen2,24,0,79761737,0,2,0,0,100.0
Flyway-R,Scen2,23,0,91348423,0,2,0,0,100.0
Flyway-R,Scen2,22,0,78737090,0,2,0,0,100.0
Flyway-R,Scen2,21,0,88324277,0,2,0,0,100.0
Flyway-R,Scen2,20,0,79635519,0,2,0,0,100.0
Flyway-R,Scen2,19,0,90372009,0,1,0,0,100.0
Flyway-R,Scen2,18,0,22177528680,0,54,0,0,100.0
Flyway-R,Scen2,17,0,97748153,0,1,0,0,100.0
Flyway-R,Scen2,16,0,117211274,0,1,0,0,100.0
Flyway-R,Scen2,15,0,296297097,0,1,0,0,100.0
Flyway,Scen2,15,1940452100,0,0,13,0,0,100.0
Flyway,Scen2,16,2017390508,0,0,3,0,0,100.0
Flyway,Scen2,17,2027768075,0,0,3,0,0,100.0
Flyway,Scen2,18,41679125581,0,0,10,0,0,100.0
